"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL08","Región del Biobío","M","Hombres",67.7451125387829,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL08","Región del Biobío","F","Mujeres",45.0058259941776,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL09","Región de La Araucanía","_T","Ambos sexos",61.0242805355329,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL09","Región de La Araucanía","M","Hombres",72.4601868821214,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL09","Región de La Araucanía","F","Mujeres",50.2978827975078,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL14","Región de Los Ríos","_T","Ambos sexos",64.1779562661303,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL14","Región de Los Ríos","M","Hombres",76.468664596419,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL14","Región de Los Ríos","F","Mujeres",52.5140578535674,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",59.0932742434971,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL10","Región de Los Lagos","M","Hombres",71.9599696085379,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",46.4838806046931,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",73.7558329829072,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",81.0596501734336,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",66.2762139388819,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",67.2199625105116,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",75.9536391920091,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V03","2018 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",58.1946147031335,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","_T","Total país","_T","Ambos sexos",63.1550486797937,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","_T","Total país","M","Hombres",74.3299519073785,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","_T","Total país","F","Mujeres",52.4640278434714,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",59.9205910917726,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",70.5119557888183,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",49.425940489863,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",64.4347962190355,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL01","Región de Tarapacá","M","Hombres",74.8516536942526,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL01","Región de Tarapacá","F","Mujeres",53.8275351829574,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",64.1470470689579,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL02","Región de Antofagasta","M","Hombres",76.7279843549356,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL02","Región de Antofagasta","F","Mujeres",51.4145907400224,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",65.306503318961,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL03","Región de Atacama","M","Hombres",77.431442010383,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL03","Región de Atacama","F","Mujeres",52.968724958389,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL04","Región de Coquimbo","_T","Ambos sexos",60.2646694972021,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL04","Región de Coquimbo","M","Hombres",71.5413072928491,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL04","Región de Coquimbo","F","Mujeres",49.6324553326453,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL05","Región de Valparaíso","_T","Ambos sexos",61.4284429344339,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL05","Región de Valparaíso","M","Hombres",73.2393026761371,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL05","Región de Valparaíso","F","Mujeres",50.3502652556869,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",66.6449813522432,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL13","Región Metropolitana de Santiago","M","Hombres",76.6006747532082,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL13","Región Metropolitana de Santiago","F","Mujeres",57.1368760643648,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",61.5287815740099,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",73.6107282043696,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",49.5624986486968,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL07","Región del Maule","_T","Ambos sexos",61.0642100561799,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL07","Región del Maule","M","Hombres",73.7145574007414,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL07","Región del Maule","F","Mujeres",49.0351631639426,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL16","Región de Ñuble","_T","Ambos sexos",58.2732951596245,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL16","Región de Ñuble","M","Hombres",72.6170634221325,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL16","Región de Ñuble","F","Mujeres",45.0997394712067,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL08","Región del Biobío","_T","Ambos sexos",56.1672976345434,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL08","Región del Biobío","M","Hombres",68.0377839869526,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL08","Región del Biobío","F","Mujeres",45.1092772874344,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL09","Región de La Araucanía","_T","Ambos sexos",60.643029356686,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL09","Región de La Araucanía","M","Hombres",72.1869996102437,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL09","Región de La Araucanía","F","Mujeres",49.815034026896,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL14","Región de Los Ríos","_T","Ambos sexos",62.6535259328444,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL14","Región de Los Ríos","M","Hombres",75.6217682373553,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL14","Región de Los Ríos","F","Mujeres",50.3492285436448,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL10","Región de Los Lagos","_T","Ambos sexos",58.8046010109815,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL10","Región de Los Lagos","M","Hombres",71.8643817081488,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL10","Región de Los Lagos","F","Mujeres",46.0054471390923,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",74.4043602886026,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",81.7090110816372,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",66.9245899664253,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",68.3572311483691,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.690077657871,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V04","2018 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",59.7470170310294,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","_T","Total país","_T","Ambos sexos",63.0508358659761,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","_T","Total país","M","Hombres",74.4097636279831,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","_T","Total país","F","Mujeres",52.1818876725036,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",61.5244318081068,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL15","Región de Arica y Parinacota","M","Hombres",72.0112274046544,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL15","Región de Arica y Parinacota","F","Mujeres",51.1250767131708,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL01","Región de Tarapacá","_T","Ambos sexos",63.6773125295539,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL01","Región de Tarapacá","M","Hombres",74.3963294394389,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL01","Región de Tarapacá","F","Mujeres",52.765317817195,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL02","Región de Antofagasta","_T","Ambos sexos",64.5518880452499,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL02","Región de Antofagasta","M","Hombres",76.784222897194,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL02","Región de Antofagasta","F","Mujeres",52.1784896682987,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL03","Región de Atacama","_T","Ambos sexos",64.9014040035409,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL03","Región de Atacama","M","Hombres",76.5531969519842,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL03","Región de Atacama","F","Mujeres",53.045317164772,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL04","Región de Coquimbo","_T","Ambos sexos",60.398615554697,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL04","Región de Coquimbo","M","Hombres",71.527790000315,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL04","Región de Coquimbo","F","Mujeres",49.9052930056454,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL05","Región de Valparaíso","_T","Ambos sexos",60.8222853379487,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL05","Región de Valparaíso","M","Hombres",73.1931386868681,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL05","Región de Valparaíso","F","Mujeres",49.217188944033,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",66.708324214813,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL13","Región Metropolitana de Santiago","M","Hombres",77.2294559524165,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL13","Región Metropolitana de Santiago","F","Mujeres",56.6560027800848,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",61.2936869206485,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",73.4809527318932,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",49.224820549245,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL07","Región del Maule","_T","Ambos sexos",59.7622705686917,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL07","Región del Maule","M","Hombres",72.756087055002,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL07","Región del Maule","F","Mujeres",47.4071621800556,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL16","Región de Ñuble","_T","Ambos sexos",57.1476749444732,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL16","Región de Ñuble","M","Hombres",70.8041062582736,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL16","Región de Ñuble","F","Mujeres",44.6075586070974,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL08","Región del Biobío","_T","Ambos sexos",56.4406060542787,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL08","Región del Biobío","M","Hombres",67.5828938011001,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL08","Región del Biobío","F","Mujeres",46.0603267401607,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL09","Región de La Araucanía","_T","Ambos sexos",60.0317786280383,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL09","Región de La Araucanía","M","Hombres",71.4610108083422,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL09","Región de La Araucanía","F","Mujeres",49.3121714557402,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL14","Región de Los Ríos","_T","Ambos sexos",62.279058103457,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL14","Región de Los Ríos","M","Hombres",73.806494251353,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL14","Región de Los Ríos","F","Mujeres",51.3427421884074,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL10","Región de Los Lagos","_T","Ambos sexos",59.9730373986439,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL10","Región de Los Lagos","M","Hombres",73.2598117632152,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL10","Región de Los Lagos","F","Mujeres",46.9505229164728,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",71.5642501670959,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",79.4864894565118,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",63.4533162975479,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",69.1309851838592,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.6458668814132,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V05","2018 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",61.3649196515695,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","_T","Total país","_T","Ambos sexos",62.8318507997167,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","_T","Total país","M","Hombres",74.2680012071984,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","_T","Total país","F","Mujeres",51.886996399431,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",61.6400452355673,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",71.3603462833863,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",51.9941272189049,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",63.7448518826542,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL01","Región de Tarapacá","M","Hombres",72.4708570634724,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL01","Región de Tarapacá","F","Mujeres",54.8624764395663,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",64.5090741490462,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL02","Región de Antofagasta","M","Hombres",77.1719742255346,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL02","Región de Antofagasta","F","Mujeres",51.7055100145769,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",65.3102554281452,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL03","Región de Atacama","M","Hombres",77.1913724212268,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL03","Región de Atacama","F","Mujeres",53.2222942652872,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",60.2474395056446,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL04","Región de Coquimbo","M","Hombres",71.6100026996221,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL04","Región de Coquimbo","F","Mujeres",49.5328451592165,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",60.1353756645121,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL05","Región de Valparaíso","M","Hombres",72.2379605781891,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL05","Región de Valparaíso","F","Mujeres",48.7809236792414,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",66.6082106480372,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",77.2017824232757,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",56.4825450813121,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",60.2725629616362,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",72.7762206228616,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",47.8872234099634,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL07","Región del Maule","_T","Ambos sexos",58.4928723582855,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL07","Región del Maule","M","Hombres",71.7603390384036,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL07","Región del Maule","F","Mujeres",45.8779213065878,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL16","Región de Ñuble","_T","Ambos sexos",57.9885624118721,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL16","Región de Ñuble","M","Hombres",72.1615414876358,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL16","Región de Ñuble","F","Mujeres",44.9774976994998,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL08","Región del Biobío","_T","Ambos sexos",57.0526164761007,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL08","Región del Biobío","M","Hombres",68.555257312409,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL08","Región del Biobío","F","Mujeres",46.3370719577523,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL09","Región de La Araucanía","_T","Ambos sexos",59.5229121840619,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL09","Región de La Araucanía","M","Hombres",71.1928132441583,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL09","Región de La Araucanía","F","Mujeres",48.5767199747337,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL14","Región de Los Ríos","_T","Ambos sexos",61.8379850102195,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL14","Región de Los Ríos","M","Hombres",73.3681939663491,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL14","Región de Los Ríos","F","Mujeres",50.8981948716629,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL10","Región de Los Lagos","_T","Ambos sexos",59.6478233443394,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL10","Región de Los Lagos","M","Hombres",73.1063162988732,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL10","Región de Los Lagos","F","Mujeres",46.4569148737382,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",71.4883126165641,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",78.58892721695,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",64.2197697941881,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",68.2778368663556,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",75.8830906658406,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V06","2018 may-jul","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",60.4211923895599,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2018-V07","2018 jun-ago","_T","Total país","_T","Ambos sexos",62.6140034204515,,
