"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",436382.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL01","Región de Tarapacá","F","Mujeres",411386,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL02","Región de Antofagasta","M","Hombres",818216.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL03","Región de Atacama","_T","Ambos sexos",545625.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL03","Región de Atacama","F","Mujeres",422859.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL04","Región de Coquimbo","M","Hombres",520596.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL04","Región de Coquimbo","F","Mujeres",356005.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL05","Región de Valparaíso","_T","Ambos sexos",444986.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL05","Región de Valparaíso","M","Hombres",531984.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",545477.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL13","Región Metropolitana de Santiago","F","Mujeres",438160.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",477203,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL07","Región del Maule","_T","Ambos sexos",392802.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL16","Región de Ñuble","F","Mujeres",371879.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL08","Región del Biobío","M","Hombres",479222.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL09","Región de La Araucanía","_T","Ambos sexos",368297.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL09","Región de La Araucanía","F","Mujeres",320246.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL14","Región de Los Ríos","M","Hombres",451334.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL14","Región de Los Ríos","F","Mujeres",342242,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL10","Región de Los Lagos","_T","Ambos sexos",445416.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL10","Región de Los Lagos","M","Hombres",477909.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",548078.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",475885.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",684625.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","_T","Total país","_T","Ambos sexos",473113.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL15","Región de Arica y Parinacota","F","Mujeres",331486.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL01","Región de Tarapacá","M","Hombres",600407,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos",636453.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres",461565.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL03","Región de Atacama","M","Hombres",596429.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL03","Región de Atacama","F","Mujeres",398447.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos",425010.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL04","Región de Coquimbo","M","Hombres",464855,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos",464080.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL05","Región de Valparaíso","F","Mujeres",397574.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL13","Región Metropolitana de Santiago","M","Hombres",596675,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",424079.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL07","Región del Maule","F","Mujeres",342000.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL16","Región de Ñuble","M","Hombres",438094.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL08","Región del Biobío","_T","Ambos sexos",419846.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL08","Región del Biobío","F","Mujeres",344745.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL09","Región de La Araucanía","M","Hombres",398716.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL09","Región de La Araucanía","F","Mujeres",341251.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL14","Región de Los Ríos","_T","Ambos sexos",405422.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL14","Región de Los Ríos","M","Hombres",463836.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL10","Región de Los Lagos","_T","Ambos sexos",424302.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL10","Región de Los Lagos","F","Mujeres",397783.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",662972.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",662972.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","F","Mujeres",425498.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","M","Hombres",520625.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","_T","Ambos sexos",520177.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","F","Mujeres",455547,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","M","Hombres",846015.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","F","Mujeres",458228.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","_T","Ambos sexos",521251.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","M","Hombres",643079.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","_T","Ambos sexos",455155.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","F","Mujeres",390468.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","M","Hombres",520625.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",535354.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",392767.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","M","Hombres",438847.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","_T","Ambos sexos",390703.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","F","Mujeres",390133.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","M","Hombres",510338.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","F","Mujeres",377128.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","_T","Ambos sexos",418952.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","M","Hombres",455547,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","_T","Ambos sexos",425611.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","F","Mujeres",384744.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","M","Hombres",520625.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",550071.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",601384.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","M","Hombres",536267,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",442659.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","F","Mujeres",379171.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL01","Región de Tarapacá","M","Hombres",507722.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL01","Región de Tarapacá","F","Mujeres",441672.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL02","Región de Antofagasta","_T","Ambos sexos",632370.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL02","Región de Antofagasta","M","Hombres",823218.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL03","Región de Atacama","_T","Ambos sexos",526039.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL03","Región de Atacama","F","Mujeres",409636.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL04","Región de Coquimbo","M","Hombres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL05","Región de Valparaíso","_T","Ambos sexos",495029.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL13","Región Metropolitana de Santiago","F","Mujeres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL07","Región del Maule","_T","Ambos sexos",419461.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL07","Región del Maule","F","Mujeres",379422.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL16","Región de Ñuble","M","Hombres",408556.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL16","Región de Ñuble","F","Mujeres",352862.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL08","Región del Biobío","_T","Ambos sexos",450316.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL08","Región del Biobío","M","Hombres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL09","Región de La Araucanía","_T","Ambos sexos",417364.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL09","Región de La Araucanía","F","Mujeres",379422.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL14","Región de Los Ríos","M","Hombres",455306.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL10","Región de Los Lagos","_T","Ambos sexos",446035.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",483819.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",761583.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","_T","Total país","_T","Ambos sexos",493779.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","_T","Total país","F","Mujeres",434507.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL15","Región de Arica y Parinacota","M","Hombres",493460.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL15","Región de Arica y Parinacota","F","Mujeres",356951.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL01","Región de Tarapacá","_T","Ambos sexos",496579.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL01","Región de Tarapacá","M","Hombres",558652.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL02","Región de Antofagasta","_T","Ambos sexos",633391.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL02","Región de Antofagasta","F","Mujeres",496579.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL03","Región de Atacama","M","Hombres",619819.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL04","Región de Coquimbo","_T","Ambos sexos",462139.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL05","Región de Valparaíso","F","Mujeres",418666.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL13","Región Metropolitana de Santiago","M","Hombres",615210,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",467921.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",430050.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL07","Región del Maule","M","Hombres",463390.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL07","Región del Maule","F","Mujeres",372435,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL16","Región de Ñuble","_T","Ambos sexos",422093,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL16","Región de Ñuble","M","Hombres",470631,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL08","Región del Biobío","_T","Ambos sexos",467921.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL08","Región del Biobío","F","Mujeres",369411.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL09","Región de La Araucanía","M","Hombres",440971.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL14","Región de Los Ríos","_T","Ambos sexos",430980,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL10","Región de Los Lagos","F","Mujeres",397264,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",615210,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",677254.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",615210,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","_T","Total país","_T","Ambos sexos",502367.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","_T","Total país","M","Hombres",538959.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","_T","Total país","F","Mujeres",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL15","Región de Arica y Parinacota","M","Hombres",479539,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL15","Región de Arica y Parinacota","F","Mujeres",447759.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL01","Región de Tarapacá","_T","Ambos sexos",538959.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL01","Región de Tarapacá","M","Hombres",598843.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL01","Región de Tarapacá","F","Mujeres",454800.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL02","Región de Antofagasta","_T","Ambos sexos",602126.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL02","Región de Antofagasta","M","Hombres",778123.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL02","Región de Antofagasta","F","Mujeres",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL03","Región de Atacama","_T","Ambos sexos",542243.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL03","Región de Atacama","M","Hombres",602126.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL03","Región de Atacama","F","Mujeres",419190.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL04","Región de Coquimbo","_T","Ambos sexos",450837.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL04","Región de Coquimbo","M","Hombres",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL04","Región de Coquimbo","F","Mujeres",405520.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL05","Región de Valparaíso","_T","Ambos sexos",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL05","Región de Valparaíso","M","Hombres",523259.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL05","Región de Valparaíso","F","Mujeres",437824.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",538959.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL13","Región Metropolitana de Santiago","M","Hombres",598056.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL13","Región Metropolitana de Santiago","F","Mujeres",484554.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",508345.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",419190.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL07","Región del Maule","_T","Ambos sexos",454523.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL07","Región del Maule","M","Hombres",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL07","Región del Maule","F","Mujeres",397549.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL16","Región de Ñuble","_T","Ambos sexos",419302.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL16","Región de Ñuble","M","Hombres",433379.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL16","Región de Ñuble","F","Mujeres",394866.1,,
